POINT (-72.680133078297 41.769474690714),468,16338,HARTFORD,409 CHURCH ST.,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10560, 10561."
POINT (-73.19758938591 41.165418551945),1149,2323,BRIDGEPORT,IRANISTAN X GREGORY       4,Lamar Central Outdoor,2,300,"Panel # 258, 259"
POINT (-72.978826128488 41.542715069377),47,5637,WATERBURY,I84 N/S E OF PIERPONT     1,CBS OUTDOOR INC,2,900,"Panel # 1259, 1260."
POINT (-72.907595358249 41.316224402938),1027,13503,NEW HAVEN,"1041 STATE ST., w/s 91         3",CBS OUTDOOR INC,1,560,Roof top sign.  Internal # 1238
POINT (-73.044596304302 41.524397077364),1003,15864,WATERBURY,"2600FT NO PLATT MILL RD, RT8 WS",CBS OUTDOOR INC,2,672,"Panel # 1284, 1343."
POINT (-72.674039213397 41.787063710316),444,15316,HARTFORD,2393 MAIN ST COR NELSON ST 1,LAMAR OUTDOOR ADVERTISING,2,72,"Panel #: 31416, 31417."
POINT (-73.273724872712 41.141770875116),256,16497,FAIRFIELD,I95ES AT 300-302 LINWOOD AVE,MR. ANDREW KOSCH,1,432,Transferred to A. Kosch (5-26-04)
POINT (-73.195708076937 41.193837872116),989,16175,BRIDGEPORT,RT8 WS AT 766 NORTH AVE,Lamar Central Outdoor,2,672,"Internal # 6715, 6716"
POINT (-72.897162350198 41.29349176994),137,2805,NEW HAVEN,RT1NS 100FT E/O FULTON    2,CBS OUTDOOR INC,1,300,SIGNS SPACED 100FT SEPARATELY
POINT (-73.05428272445 41.311378632005),856,2999,DERBY,DERBY X GARDEN            3,CBS OUTDOOR INC,2,300,Side by side with Pmt. # 5961 (1@672)
POINT (-72.8706905246 41.266072525261),713,16850,EAST HAVEN,475 SHORT BEACH ROAD,Lamar Central Outdoor,4,300,transfer from Titan 7-13-06
POINT (-73.49975115372 41.38832806776),73,16661,DANBURY,I84N/S 881' W/O KENOSIA AVE,MAYBROOK COMMUNICATIONS,2,672,"TRANSFERRED FROM NEXT MEDIA ON 9-6-2006.  Sub-Lease to/by CBS Outdoor, LLC.  Panel # 867, 868."
POINT (-72.105819133034 41.349408321094),514,1108,NEW LONDON,769 BANK ST OPP MONTAUK AVE,CBS OUTDOOR INC,1,300,ROOF SIGN
POINT (-73.043765637755 41.527854812386),1004,16262,WATERBURY,"532 SO. LEONARD ST.,  RT8 E/S",LAMAR OUTDOOR ADVERTISING,2,672,"Panel #: 50124, 50125."
POINT (-73.045169438696 41.54631342956),269,507,WATERBURY,REAR OF 32 N LEONARD      4,CBS OUTDOOR INC,2,300,
POINT (-72.670597529391 41.771301768027),1060,16815,HARTFORD,w/s (exit 32B) @ 306 Market Street,CBS OUTDOOR INC,2,672,
POINT (-72.622133944186 41.929456574807),524,8485,EAST WINDSOR,RT140NS AT NORTH WATER ST,LAMAR OUTDOOR ADVERTISING,2,300,"ON EAST BANK OF CONN RIVER.  Panel #: 10006, 10007."
POINT (-73.053863396634 41.56277485155),579,5042,WATERBURY,SR847ES EO 249 THOMASTON AVE,CBS OUTDOOR INC,1,300,GANNETT
POINT (-72.896295991363 41.324689921254),734,5986,NEW HAVEN,1545 STATE ST             3,CBS OUTDOOR INC,1,300,
POINT (-73.227864533731 41.468166909768),667,10691,SOUTHBURY,SR823 AT FLOOD BRIDGE RD,CBS OUTDOOR INC,1,300,
POINT (-72.977717524544 41.341313839212),858,16591,WOODBRIDGE,RT69E/S AT 1671 LITCHFIELD TPK,CHARLES J. RIETHER ESQ.,2,295,FAX  invoice to (203) 239-6807 (Collection 08-09)
POINT (-72.176780518271 41.741744734988),380,16145,WINDHAM,RT6 NS 900FT EO CRYSTAL,STANDISH JOHNSON,2,300,
POINT (-72.476615927546 41.828353433364),16,16823,VERNON,s/s 84 at Tankerhoosen Rd.,CBS OUTDOOR INC,2,672,"Internal #'s 602, 603 F/K/A 16027"
POINT (-72.530389429945 41.772818422779),928,15731,MANCHESTER,RTE 6 CENTER ST,MR. KENNETH C. BURKAMP,1,225,
POINT (-72.922457781367 41.669176962915),662,16982,BRISTOL,683 Broad Street @ King Street (RT 229),CBS OUTDOOR INC,4,225,VMS upgrade
POINT (-72.781990217707 41.668769197837),1136,16083,NEW BRITAIN,N/W COR COLUMBUS BLVD + MAIN,CBS OUTDOOR INC,1,300,
POINT (-73.049862187317 41.223896494717),841,1302,MILFORD,GULF X BUCKINGHAM         3,CBS OUTDOOR INC,2,300,
POINT (-72.426535425305 41.368307647459),1081,6661,DEEP RIVER,MIDDLETOWN X WRIGHT       3,CBS OUTDOOR INC,2,300,PERMIT IS FOR ESSEX
POINT (-72.64800631738 41.765458568595),1091,4801,EAST HARTFORD,701-725 MAIN ST REAR      3,MARY LEE STEIGLER c/o C.B. RICHARD ELLIS,1,600,Visible to Rt. 6 and Rt. 84.
POINT (-72.707192818223 41.75503284144),762,5763,HARTFORD,64 NEW PARK AV            4,LAMAR OUTDOOR ADVERTISING,1,72,"Panel #: 31310, 31309."
POINT (-72.905690508906 41.423241784773),961,3204,HAMDEN,WHITNEY X TODD            2,CBS OUTDOOR INC,2,300,OK
POINT (-72.802448069445 41.289619526757),157,1319,BRANFORD,RT 1 W OF E MAIN ST       2,CBS OUTDOOR INC,2,300,
POINT (-73.097355493387 41.204110920313),118,7482,MILFORD,315 BRIDGEPORT            3,CBS OUTDOOR INC,2,300,
POINT (-71.916471981329 41.666739959781),369,12931,PLAINFIELD,RT12WS 500FT NO O. NORWICH RD,CBS OUTDOOR INC,2,300,"Field inspection on 10/06 reveals 2 @ 300. Permit is for 1 @ 300. This OASIS form was updated on November 13, 2006."
POINT (-72.898926383324 41.404793740697),963,6718,HAMDEN,WHITNEY X WOODRUFF        2,CBS OUTDOOR INC,2,300,ON ROOF OF HAMDEN TIRE
POINT (-73.105609066633 41.832254938285),329,1361,TORRINGTON,RT 8 200 N CTR            2,CBS OUTDOOR INC,4,300,
POINT (-73.294132511587 41.417558611143),666,4051,NEWTOWN,RT 6 NS OPP COMMERCE RD,MR. JAMES ANTONOPOULOS,1,48,STUART INS
POINT (-72.677623408012 41.773635989085),303,10763,HARTFORD,RT44SS ES RAILROAD TRACKS,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10291, 10292."
POINT (-73.220522250517 41.727700410769),637,5581,LITCHFIELD,RT202 ES 3600FT SO ONGLEY RD,"MARRIN, SANTORE REALTY, LLC",1,32,
POINT (-72.698499059812 41.779201658879),452,15735,HARTFORD,286 HOMESTEAD AVE,LAMAR OUTDOOR ADVERTISING,2,144,"Panel #: 31523, 31524."
POINT (-72.681498672129 41.486308232014),645,9940,DURHAM,DURHAM X MIDDLEFIELDRD    3,CBS OUTDOOR INC,2,300,
POINT (-72.625207589083 41.90509524207),521,10660,WINDSOR LOCKS,RT 159 100 S CENTER       2,LAMAR OUTDOOR ADVERTISING,2,250,"OK.  Panel #: 10004, 10005."
POINT (-72.704441898405 41.751100099737),38,16196,HARTFORD,I84NS 41-45 OLIVE ST,CBS OUTDOOR INC,2,750,"Internal #'s 310, 311"
POINT (-73.042910686499 41.53470460854),1008,16708,WATERBURY,"401 S. LEONARD STREET, RT 8 E/S",BARRETT OUTDOOR COMMUNICATIONS,2,864,"Panel #: 94, 95."
POINT (-72.2559443438 41.735241111433),360,11051,MANSFIELD,RT32 WS NO OLD KENT RD,STANDISH JOHNSON,2,300,
POINT (-73.214881588971 41.166154406536),789,15026,BRIDGEPORT,325 CHERRY ST.ROOF EAST   3,"REMODELING ETC., INC.",1,900,
POINT (-72.921538205308 41.312806307481),717,1632,NEW HAVEN,WHITNEY X TRUMBULL        4,CBS OUTDOOR INC,2,300,
POINT (-71.845364991013 41.399087722803),485,264,STONINGTON,Rt2NS @ Whiterock Rd.,RICHARD MORRONE,1,150,
POINT (-72.665483887005 41.738220917565),1039,1682,HARTFORD,121 N/S OF AIRPORT RD,LAMAR OUTDOOR ADVERTISING,1,750,Panel #: 50029.
POINT (-73.183626063698 41.178233280832),237,16158,BRIDGEPORT,I95 ES AT 226 STRATFORD AVE,BARRETT OUTDOOR COMMUNICATIONS,2,900,"UPGRADED FROM 1@900TO 2@900.   Panel #: 46, 47."
POINT (-72.65854062601 41.747714440733),1050,16597,HARTFORD,I91ES AT 115 RESERVE RD,LAMAR OUTDOOR ADVERTISING,2,672,"Panel #: 1028, 1029."
POINT (-72.885852861643 41.288526557839),142,16992,NEW HAVEN,115 PEATMEADOW ROAD,CBS OUTDOOR INC,2,672,VMS upgrade for Permit # 15015
POINT (-72.904182122135 41.314529032448),723,12316,NEW HAVEN,432 JAMES ST              4,CBS OUTDOOR INC,2,300,"Intersection of James @ Humphrey St, Local Road ""9999"", Internal # 230-231"
POINT (-73.23700796436 41.154012493146),784,16931,BRIDGEPORT,"CITY STREET, 3528 FAIRFIELD AVE. @ TOWN LINE",Lamar Central Outdoor,1,392,"VMS, Replaced  9087.  Panel # 95"
POINT (-73.188090222794 41.173425429732),786,16980,BRIDGEPORT,600 MAIN STREET,"Independent Outdoor III, LLC",2,800,2 FACE VMS
POINT (-72.985979756712 41.670604663835),907,5060,BRISTOL,100' W/O RR BRIDGE        2,CBS OUTDOOR INC,2,300,
POINT (-73.057411840397 41.223143088588),848,10806,MILFORD,RAILROAD X RIVER ST       4,BARRETT OUTDOOR COMMUNICATIONS,1,300,Panel #: 8.
POINT (-72.676327061158 41.797398386868),450,15727,HARTFORD,441 BARBOUR ST,LAMAR OUTDOOR ADVERTISING,1,72,Panel #: 31415.
POINT (-72.505407278242 41.820172253322),17,16821,VERNON,"S/S 84,  @ 51 Hartford Tpke.",CBS OUTDOOR INC,2,672,F/K/A 15954
POINT (-72.703172331824 41.783896895459),297,16173,HARTFORD,439 HOMESTEAD AT ALBANY,CBS OUTDOOR INC,1,672,
POINT (-72.693097677605 41.7808244481),300,15245,HARTFORD,RT44SS AT STERLING ST. BLDG 1001,LAMAR OUTDOOR ADVERTISING,1,300,WALL SIGN.  Panel #: 10285.
POINT (-72.890870571283 41.770429522256),416,11238,AVON,WS RT177 2200 FT NO ORCHARD,CBS OUTDOOR INC,2,300,NO #  GANNETT
POINT (-73.22794940416 41.167521060496),253,7000,FAIRFIELD,37 BERWICK COURT          4,DOCLAY OUTDOOR ADVERTISING,2,525,ROOF HOWARD JOHNSON OVERSIZED
POINT (-72.660278097417 41.748731720192),1051,16909,HARTFORD,"1 WAWARME ST., I-91 W/S @ N/O AIRPORT RD",CBS OUTDOOR INC,2,672,"TWO VMS. Had to cancel permit #16491 in order to apply for this p#16909.  Internal #'s 360, 361"
POINT (-73.123150400807 41.813726992577),1121,15973,TORRINGTON,89 FARLEY PL 440FT WO MAIN,CBS OUTDOOR INC,2,300,
POINT (-73.066835439768 41.229443541916),124,9314,MILFORD,524 BOSTON POST RD        2,"DEFOREST W. SMITH, PRESIDENT",2,300,WITHIN 500 FT
POINT (-72.194563063725 41.961570651047),4,6534,UNION,I84 NS 1000FT EO RT89 OP,THE ASHFORD MOTEL,1,600,ASHFORD MOTEL
POINT (-72.76975196141 41.515506891193),1033,16264,MERIDEN,I91 E/S 1642FT N/O MURDOCK,CBS OUTDOOR INC,2,672,
POINT (-73.297381500353 41.138100861107),92,9106,FAIRFIELD,RT 1 X WESTPORT T L       2,ESTATE OF ALBERT A. GAROFALO,2,300,PEQUOT MOTOR INN
POINT (-73.011052411986 41.561995437291),609,16927,WATERBURY,741 WOLCOTT ST. (RT 69) @ PRITCHARD ST.,"Green Outdoor, LLC",2,672,VMS
POINT (-72.689674765112 41.931010434312),293,16769,WIDNSOR LOCKS,SSR401ES 730FT S/O SCHOEPHOESTER & TRAP @APCOA LOT1,CBS OUTDOOR INC,2,672,"Switched from Cont. # 582 (7/06).  Panel # 407, 708."
POINT (-72.657812767985 41.789072585761),474,16895,HARTFORD,"RT- 91, 125 WEST SERVICE ROAD",CBS OUTDOOR INC,2,672,"Internal #'s 306, 307"
POINT (-73.412056131665 41.100049518569),824,12588,NORWALK,RT136WS AT 215 LIBERTY SQ,Lamar Central Outdoor,1,300,ROOF SIGN.  Panel # 1660
POINT (-72.770215276389 41.572289163575),882,15476,MERIDEN,RT15 ES AT 2075 N BROAD ST,CBS OUTDOOR INC,1,300,
POINT (-72.425146324204 41.366230966746),1080,3213,DEEP RIVER,MIDDLESEX X ESSEX TL      3,CBS OUTDOOR INC,2,300,
POINT (-72.046302058342 41.581993269148),391,13395,NORWICH,RT 97 WS 50 FT NO PILLING ST,CBS OUTDOOR INC,2,300,OK
POINT (-72.90576066915 41.313897538129),721,11501,NEW HAVEN,HUMPHREY X RR CROSSING    4,CBS OUTDOOR INC,1,300,"NS Humphrey St, WS Railroad, Local Road ""9999"""
POINT (-72.819389654337 41.465171539973),559,1310,WALLINGFORD,428 NORTH COLONY RD. OPPOSITE NEAL RD.,CBS OUTDOOR INC,1,300,
POINT (-73.032466622146 41.226004154477),1174,1311,MILFORD,OLD GATE LANE X RR 2      2,CBS OUTDOOR INC,2,300,
POINT (-72.961620229279 41.310036057626),797,6714,WEST HAVEN,275 DERBY AVE             3,CBS OUTDOOR INC,2,300,"0N ROOF OK, across from the cemetery"
POINT (-72.682142080546 41.772955956042),461,16105,HARTFORD,110-112 WALNUT ST AT EDWARD,LAMAR OUTDOOR ADVERTISING,2,72,"Panel #: 31525, 31526."
POINT (-72.653510248704 41.568191466201),1103,16878,Middletown,N/s of 66 & w/s of Ct. River @ Arrigoni Br.,"LAMAR CENTRAL OUTDOOR, LLC",3,,"2@300 and 1@672.  Transfer from Ind. Outdoor III, LLC on 10-17-08.  Panel #: 11013, 11014, 50200."
POINT (-72.974094582571 41.287333727138),128,8756,WEST HAVEN,POST X TREAT RT 1         2,CBS OUTDOOR INC,2,672,EXTENSION ON TOP
POINT (-71.847180361715 41.645717342921),372,16553,STERLING,RT49 ES SOUTH OF CEDAR SWAMP,LAMAR OUTDOOR ADVERTISING,2,72,"Panel #: 39505, 39506."
POINT (-73.423687287764 41.533224580218),551,16876,NEW MILFORD,1200 FT. w/o Sullivan Road,Lamar Central Outdoor,2,240,"Panle # 2002, 2003"
POINT (-73.642046569591 41.020656558865),78,16859,GREENWICH,453 West Putnam Avenue,Lamar Central Outdoor,2,300,FKA 13447
POINT (-72.67582097187 41.76216661613),436,13198,HARTFORD,27 ELM ST                 4,LAMAR OUTDOOR ADVERTISING,2,300,"PATRICK.  Panel #: 10225, 10226."
POINT (-72.734730291074 41.639534153987),629,8586,BERLIN,RT15W/S 725FT S/O DEMING RD,LAMAR OUTDOOR ADVERTISING,1,672,Panel #: 50063.
POINT (-72.681598698551 41.485927848968),644,9914,DURHAM,RT.17ES NO HADDAM QUARTER RD,CBS OUTDOOR INC,2,300,
POINT (-73.147278905203 41.178471884499),225,16601,STRATFORD,I-95 EASTSIDE AT 240 MOFFITT,BARRETT OUTDOOR COMMUNICATIONS,2,900,"Panel #: 3, 4."
POINT (-72.664636208434 41.740515342606),1041,16443,Hartford,I91WS 640FT N/O AIRPORT RD,CBS OUTDOOR INC,2,672,"Internal #'s 341, 342"
POINT (-72.811145885639 41.523329697487),873,5034,MERIDEN,OLD COLONY RD X FLOWER    3,CBS OUTDOOR INC,1,300,
POINT (-73.117988841546 41.203319404409),1180,3832,STRATFORD,E MAIN ST W S BRG 4805    3,"CBS OUTDOOR GROUP, LLC",1,300,
POINT (-72.798229376911 41.669893274964),1127,10695,NEW BRITAIN,499 MYRTLE ST             4,CBS OUTDOOR INC,2,300,
POINT (-72.640212333916 41.548585471009),1097,2770,MIDDLETOWN,EAST MAIN X MILL ST       4,CBS OUTDOOR INC,2,300,
POINT (-73.056387604286 41.561528110734),272,16503,WATERBURY,RT8 EAST SIDE NO W MAIN ST,LAMAR OUTDOOR ADVERTISING,2,672,"Panel #: 50130, 50134."
POINT (-72.713585302838 41.733781536248),1013,16456,HARTFORD,59 NEWFIELD ST,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10554,  10555."
POINT (-72.683868058238 41.757883637265),454,15840,HARTFORD,SE COR PARK + SQUIRE 435 PARK,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10166, 10168."
POINT (-72.2553379854 41.720239729699),489,13207,COLUMBIA,600' WO FLANDERS RD,"Standish Johnson Co, Inc.",1,300,Sign transferred from Face Value to Standish Johnson in September of 2014
POINT (-72.099005249356 41.343313092124),887,13093,NEW LONDON,228 HOWARD ST AT WALLBACH ST,CBS OUTDOOR INC,2,300,
POINT (-72.660525746008 41.801433903322),445,15317,HARTFORD,3670MAIN ST 170FT SO SUNSET,LAMAR OUTDOOR ADVERTISING,4,72,"RADDING.  Panel #: 31426, 31427, 31428, 31429."
POINT (-72.950654688156 41.273211840223),794,5375,WEST HAVEN,552-54 CAMPBELL AVE       3,CBS OUTDOOR INC,2,300,
POINT (-72.719367423271 41.665991888844),1082,13972,NEWINGTON,RT15ES 1600FT SO GRISWOLDVI,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10190, 10191."
POINT (-72.663655937133 41.782070027283),1069,16611,HARTFORD,I-91 WESTSIDE S/O SERVICE RD,CBS OUTDOOR INC,2,672,"308, 309"
POINT (-72.460950090196 41.835012859081),14,5302,VERNON,I86 ES SOUTH BOLTON RD OP,LAMAR OUTDOOR ADVERTISING,1,672,Panel #: 50044
POINT (-72.663603179636 41.795857489484),460,16040,HARTFORD,3229MAIN ST NO 1 NO FISHFRY,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10456, 10457."
POINT (-72.955103493201 41.286830543176),791,1629,WEST HAVEN,RT122ES AT 863FIRST+LOMSON,CBS OUTDOOR INC,2,300,GANNETT
POINT (-72.816419640903 41.686550777125),618,16899,NEW BRITAIN,265 LONG SWAMP ROAD. (location # 2),BARRETT OUTDOOR COMMUNICATIONS,1,672,Panel #: 123.
POINT (-73.154703745979 41.172196858492),840,8616,STRATFORD,LORDSHIP E SURF AVE       4,Lamar Central Outdoor,2,250,"MURPHY.  Panel # 677, 682"
POINT (-72.832916732047 41.437602468026),562,16847,WALLINGFORD,@ INTERSECTION OF SOUTH ELM,Lamar Central Outdoor,2,300,
POINT (-73.030781272116 41.579566344704),612,16942,WATERBURY,"143 CHASE AVE, WATERBURY","FACE VALUE, LLC",2,672,
POINT (-73.55171888369 41.040578093439),810,2518,STAMFORD,SS SELLECK ST OPP FAIRFIELD,"CLEAR CHANNEL OUTDOOR, INC.",1,300,
POINT (-73.440192684448 41.963746322309),1106,16068,SALISBURY,RT 41W/S 115FT NO ETHAN ALLEN,"POCKET KNIFE SQUARE, LLC",2,12,
POINT (-73.211423737102 41.172258952025),778,16072,BRIDGEPORT,1480 FAIRFIELD AVE,Lamar Central Outdoor,1,300,Panel # 195
POINT (-72.688146748422 41.778934236697),301,16453,HARTFORD,RT 44NS AT MAGNOLIA ST.,LAMAR OUTDOOR ADVERTISING,1,72,Panel #: 31513.
POINT (-72.695444886588 41.781731554529),298,5351,HARTFORD,1123-1127 ALBANY AVE,LAMAR OUTDOOR ADVERTISING,1,750,"ROOF SIGN.  Panel #: 10538, 10539."
POINT (-72.954252302609 41.27844337009),792,11032,WEST HAVEN,CAMPBELL X BISHOP 2       3,CBS OUTDOOR INC,1,300,
POINT (-72.901601529337 41.38369372058),965,6733,HAMDEN,2365 2371 WHITNEY AV      2,CBS OUTDOOR INC,1,611,ON BLDG
POINT (-72.877042188413 41.609773001611),959,15468,SOUTHINGTON,RT 10 NO. MAIN ST.,CBS OUTDOOR INC,1,300,
POINT (-72.88758007513 41.285449198831),727,2854,NEW HAVEN,MAIN X TERRACE            4,CBS OUTDOOR INC,3,300,
POINT (-72.972143098295 41.269639827478),198,16504,WEST HAVEN,I95 EASTSIDE AT 165 FRONTAGE,BARRETT OUTDOOR COMMUNICATIONS,2,900,"Panel #: 69, 70."
POINT (-72.681826162093 41.767881863055),891,3827,HARTFORD,E S OF ASYLUM ST BRIDG   4,"CBS OUTDOOR GROUP, LLC",1,400,
POINT (-73.401390123449 41.417203523509),65,6005,BETHEL,RT 6 X I 84               2,PETER V. SCALZO,1,420,
POINT (-73.425411723491 41.143672820617),825,15289,NORWALK,E/S RT 7 AT 392 MAIN ST ROOF,PETER BOCCAROCCA,1,270,ROOF SIGN
POINT (-72.892219921818 41.350507598434),571,2869,HAMDEN,STATE X WAYNE STS         3,CBS OUTDOOR INC,2,300,
POINT (-71.914904413097 41.673428541615),364,12933,PLAINFIELD,RT12 WS 1600FT NO DOW RD,CBS OUTDOOR INC,1,300,
POINT (-73.002658638689 41.552307833755),598,16584,WATERBURY,SR844S/S AT MERIDEN&WOODLAND,CBS OUTDOOR INC,2,300,
POINT (-73.435183358864 41.102085105188),939,13617,NORWALK,BOSTON POST RD REAR       2,Lamar Central Outdoor,1,576,WITHIN 500' RAMADA INN.  Panel # 5410
POINT (-72.219928498465 41.711172417368),376,3344,WINDHAM,RT32 WS COR MOUNTAIN + BRIDGE,STANDISH JOHNSON,3,300,
POINT (-72.821065067965 41.669886906334),688,4002,NEW BRITAIN,NORTH MOUNTAIN RD         4,CBS OUTDOOR INC,1,900,Panel # 1258
POINT (-72.8989869785 41.294358981381),136,16574,NEW HAVEN,RT1 NS AT 192 FORBES STREET,Lamar Central Outdoor,4,72,"Panel # 4795, 4796, 4797, 4798"
POINT (-72.677530233499 41.769283737655),1012,16444,HARTFORD,240 CHURCH ST,CBS OUTDOOR INC,2,300,
POINT (-72.777416242789 41.667757972004),1138,16130,NEW BRITAIN,COR COLUMBUS BLVD + ELM,CBS OUTDOOR INC,1,300,
POINT (-72.68215466849 41.767930644059),890,3828,HARTFORD,W BRIDGE X ASYLUM ST      4,"CBS OUTDOOR GROUP, LLC",1,400,
POINT (-72.663980891978 41.741844783325),1042,16442,Hartford,I91WS 1170FT N/O AIRPORT RD,CBS OUTDOOR INC,2,672,"Changed from 2@378 to 2@672 on 10-4-06 as a result of field inspection. See datasheet attached for photo.  Permit card shows 2@378???  Internal #'s 343, 344"
POINT (-73.259903394992 41.344629702686),672,16325,MONROE,RT 25 E/S AT 786 MAIN ST,Lamar Central Outdoor,2,300,"Panel # 1147, 1148"
POINT (-72.677191009178 41.77322294363),305,1658,HARTFORD,1391 MAIN X ALBANY        2,LAMAR OUTDOOR ADVERTISING,1,300,WALL SIGN.  Panel #:11601.
POINT (-72.921928423471 41.55746344712),650,15785,CHESHIRE,SE/S I84 EO MARION RD OVERPASS,FIP CORPORATION,1,80,FIP
POINT (-73.082989562278 41.332129312223),1188,16505,DERBY,DIVISION STREET SOUTHSIDE,CBS OUTDOOR INC,2,240,
POINT (-73.325869651561 42.047112183357),1107,16653,NORTH CANAAN,RT7W/S 500FT S/O CT-MASS SL,GHI SIGN SERVICE INC.,2,64,
POINT (-72.942567876532 41.292095347542),979,13426,NEW HAVEN,RT 10 E/S AT 16 BARCLAY,CBS OUTDOOR INC,1,300,
POINT (-72.682036891757 41.769900579507),422,1736,HARTFORD,N/O CHURCH E/O SPRUCE ST.,LAMAR OUTDOOR ADVERTISING,1,300,Panel #: 10250.
POINT (-72.82764931038 41.450770952708),569,11041,WALLINGFORD,S COLONY S WARD  W S      2,CBS OUTDOOR INC,1,300,
POINT (-72.829309834521 41.275707092508),902,3836,BRANFORD,RT 1 W OF BRIDGE          2,"CBS OUTDOOR GROUP, LLC",1,135,
POINT (-72.942908798128 41.672589377587),654,16025,BRISTOL,MAIN ST WS OPP PROSPECT ST,CBS OUTDOOR INC,2,300,
POINT (-72.90282187645 41.564235146869),923,16558,SOUTHINGTON,RT. 322 RR OVERPASS BR,"CBS OUTDOOR GROUP, LLC",2,250,
POINT (-73.072941546879 41.396105654431),997,5192,SEYMOUR,165 MAIN ST               3,CBS OUTDOOR INC,4,300,UNITED ON ROOF (1@672 & 1@300)
POINT (-72.773633650085 41.565471176876),879,5609,MERIDEN,RT15ES 2600FT NO RT5 OP,CBS OUTDOOR INC,2,300,
POINT (-73.003649966312 41.53752828954),56,17012,WATERBURY,I84SS 2700FT WO SCOTT RD OP,CBS OUTDOOR INC,2,672,Formerly Permit # 16102.  Conversion to 2 VMS.
POINT (-72.754682358577 41.297259706083),173,16754,BRANFORD,I95 W/S N/O LEETES ISLAND ROAD,CBS OUTDOOR INC,2,672,"Internal Number 898, 899"
POINT (-72.989053535554 41.542240773875),55,17007,WATERBURY,211 Schraffts Drive @ I - 84,"Independent Outdoor III, LLC",1,672,Single Face VMS
POINT (-72.915383030502 41.301701010789),930,17027,NEW HAVEN,33 Chestnut Street,CBS OUTDOOR INC,3,864,3 Panel Sign
POINT (-72.977847407133 41.540921027346),45,16702,WATERBURY,I84SOUTHSIDE AT CAPT NEVILLE,CBS OUTDOOR INC,2,672,
POINT (-72.823103551442 41.668695148102),686,16986,NEW BRITAIN,West Main Street (Rte 72 ) over RR Tracks,CBS OUTDOOR INC,2,672,1 VMS Face upgrade for Permit # 944.
POINT (-72.669672845738 41.732237514816),467,16268,HARTFORD,880 WETHERSFIELD AVE,LAMAR OUTDOOR ADVERTISING,2,300,"Panel #: 10481, 10482."
POINT (-73.38709320538 41.211294879849),671,12351,WESTON,RT 57 X 53                3,COBBS MILL INN INC.,1,8,
POINT (-73.04304496553 41.533199063621),1007,16747,WATERBURY,"447 SOUTH LEONARD STREET, RT 8 E/S",BARRETT OUTDOOR COMMUNICATIONS,2,900,"Panel #: 100, 101."
POINT (-72.389721704635 41.288081410569),168,11040,OLD SAYBROOK,POST RD X SAYBROOK EX     2,CBS OUTDOOR INC,2,300,WITHIN 500 FT
POINT (-72.46799345057 41.783706140525),532,2023,BOLTON,RT 6 3.50 E/S. MANC.      2,LAMAR OUTDOOR ADVERTISING,2,300,"PERMIT 2@300 EA. OK.  Panel #: 10118, 10119."
POINT (-72.101627164737 41.352419249952),516,1106,NEW LONDON,113-115 TRUMAN ST,CBS OUTDOOR INC,1,300,
POINT (-72.886813187133 41.365999097047),709,15623,NORTH HAVEN,381 STATE ST. RT. 5,CBS OUTDOOR INC,4,300,
POINT (-73.32785530525 42.025557194863),280,16739,NORTH CANAAN,Main St. @  RR crossing,MR. ROBERT A. GANDOLFO,2,300,
POINT (-72.705288066226 41.75475307434),456,15858,HARTFORD,Hamilton St. N/S. 235 ft e/o Franc Ave.,LAMAR OUTDOOR ADVERTISING,4,300,"Panel #: 10409, 10410, 10411, 10412."
POINT (-73.529226111805 41.052339574537),941,15012,STAMFORD,I95 SS SOUTH STATE EO ELM ST,"CLEAR CHANNEL OUTDOOR, INC.",2,300,
POINT (-72.68124395239 41.768699816198),1015,16535,HARTFORD,40 UNION PLACE,CBS OUTDOOR INC,2,300,
POINT (-72.679519561389 41.925465463397),288,16775,WINDSOR LOCKS,SSR401WS  20FT E/O CARGO @ APCOALOT3,CBS OUTDOOR INC,1,672,Switched from Cont. # 582 (7/06)
POINT (-73.263476301189 41.141406801302),93,2471,FAIRFIELD,RT1NS AT 1814 BOSTON POST RD,Lamar Central Outdoor,1,300,SPACING ONE PERMIT RUSTY.  Panel # 12
POINT (-71.887916232431 41.948274913226),348,16940,THOMPSON,RT12 EO APP 200'NO RT193,"FACE VALUE, LLC",1,300,
POINT (-73.076760806139 41.585472249753),577,1000,WATERBURY,1600 TO 1700 WATERTOWN    3,CBS OUTDOOR INC,4,300,
POINT (-72.659096831691 41.751219787354),1055,16493,Hartford,I91WS 322FT S/O WAWARME,CBS OUTDOOR INC,2,672,"Internal #'s 356, 357"
POINT (-72.730595254561 41.618336509476),636,16853,BERLIN,EAST OF RTE. 9 UNDERPASS,"LAMAR CENTRAL OUTDOOR, LLC",4,300,"Transferred from A.V. on 4-5-06.  Transfer from Ind. Outdoor III, LLC on 10-17-08.  Panel #: 70105, 70106, 70107, 70108."
